EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,2pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg2aBlocked,ShortMidRangeAssists,BadPassTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls,team_id,year,season,team_vs
202330-203497-203957-204060-2207,1610612762,"Gordon Hayward, Rudy Gobert, Dante Exum, Joe Ingles, Joe Johnson","Hayward, Gobert, Exum, Ingles, Johnson",202330-203497-203957-204060-2207,UTA,154.0,2,3.0,-6.0,5.0,5.0,3.0,1.0,1.0,10.0,,2.0,,1.0,,2.0,,,1.0,3.0,,,,,,,,,1.0,5.0,,,2.0,4.0,10.0,,1.0,,1.0,4.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,4.0,2.0,3.0,,,1.0,1.0,,,,,0.2,,0.25,0.2,,0.25,0.3333333333333333,,0.25,,,0.5,0.25,,,0.5,0.25,0.5,,,0.5,,,,,0.25,93.5064935064935,,13.2,17.6,12.6,16.6,0.4,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,0.5,,,,,,0.4,,0.36878,0.3559,0.36525,0.16666666666666666,0.16666666666666666,,,0.5,11.78,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203957-204060-2564,1610612762,"Gordon Hayward, Rudy Gobert, Dante Exum, Joe Ingles, Boris Diaw","Hayward, Gobert, Exum, Ingles, Diaw",202330-203497-203957-204060-2564,UTA,115.0,1,2.0,4.0,5.0,4.0,,4.0,1.0,9.0,3.0,5.0,,1.0,,,,,,,,,,,,,,,3.0,5.0,,,,6.0,2.0,,1.0,,,,,,,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,6.0,,,,,0.3333333333333333,0.3333333333333333,,,,,0.6,,,0.6,,,0.6,,,,1.0,1.0,0.5,,,1.0,0.5,0.5,,,1.0,,,,,,112.69565217391303,1.0,11.0,15.0,10.2,15.0,1.0,0.6,0.75,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.6538,0.4631,,,,,,,1.3599999999999999,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.2,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203526-204060-2207-2564,1610612762,"Gordon Hayward, Raul Neto, Joe Ingles, Joe Johnson, Boris Diaw","Hayward, Neto, Ingles, Johnson, Diaw",202330-203526-204060-2207-2564,UTA,64.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,0.5,,,,,,,1.0,,1.0,,,,,,,,1.0,,,90.0,,12.0,20.0,12.0,20.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4264,,,0.5,0.5,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202714-203481-203918-204060-2207,1610612762,"Shelvin Mack, Jeff Withey, Rodney Hood, Joe Ingles, Joe Johnson","Mack, Withey, Hood, Ingles, Johnson",202714-203481-203918-204060-2207,UTA,103.0,1,2.0,-1.0,5.0,4.0,5.0,4.0,,9.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,3.0,,,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,2.0,5.0,,,1.0,1.0,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,125.8252427184466,,9.0,14.5,9.0,14.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.6666666666666666,,0.6469,,0.6469,,,,,1.0,6.7,48.6,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612762,2017,2016-17,True
202714-203497-203918-204060-2207,1610612762,"Shelvin Mack, Rudy Gobert, Rodney Hood, Joe Ingles, Joe Johnson","Mack, Gobert, Hood, Ingles, Johnson",202714-203497-203918-204060-2207,UTA,391.0,3,7.0,-1.0,11.0,11.0,,,2.0,22.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,5.0,,,2.0,5.0,1.0,6.0,,7.0,8.0,1.0,1.0,2.0,,,,,,,2.0,2.0,3.0,,,5.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,1.0,1.0,1.0,6.0,8.0,2.0,10.0,,1.0,,1.0,1.0,,2.0,1.0,4.0,,5.0,,,,,,1.0,1.0,1.0,,5.0,,,,,0.5,0.5,1.0,0.16666666666666666,,0.16666666666666666,0.4,1.0,,0.3181818181818182,0.5,,0.3181818181818182,0.5,,0.5454545454545454,0.5,0.8571428571428571,0.3333333333333333,1.0,0.2,0.875,0.25,,0.5,0.2,0.5,1.0,1.0,1.0,,,81.0230179028133,,15.636363636363637,19.90909090909091,14.727272727272727,19.636363636363637,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,,,,0.5,1.0,,,,,,,0.6363636363636364,,0.4959272727272727,0.7256,,,,,0.2857142857142857,,9.48,26.266666666666666,,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612762,2017,2016-17,True
202714-203497-203918-204060-2564,1610612762,"Shelvin Mack, Rudy Gobert, Rodney Hood, Joe Ingles, Boris Diaw","Mack, Gobert, Hood, Ingles, Diaw",202714-203497-203918-204060-2564,UTA,74.0,1,1.0,1.0,2.0,2.0,1.0,,,4.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,,4.0,3.0,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,4.0,2.0,1.0,,,0.5,0.5,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,77.83783783783784,,17.0,20.0,17.0,20.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.5634,,0.4374,0.5,0.5,,,0.5,2.75,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202714-203918-204060-2207-2564,1610612762,"Shelvin Mack, Rodney Hood, Joe Ingles, Joe Johnson, Boris Diaw","Mack, Hood, Ingles, Johnson, Diaw",202714-203918-204060-2207-2564,UTA,599.0,4,10.0,-2.0,15.0,16.0,,,1.0,31.0,4.0,5.0,,,,,2.0,3.0,,1.0,1.0,3.0,,,,2.0,,,6.0,9.0,1.0,5.0,,15.0,17.0,,,,,,,,,,2.0,10.0,3.0,,,2.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,1.0,,4.0,3.0,7.0,1.0,8.0,,,,,2.0,,2.0,2.0,3.0,,2.0,,,,,,,,,,15.0,,,,,0.16666666666666666,0.16666666666666666,1.0,0.2,,0.2,0.6666666666666666,,,0.5357142857142857,,,0.5357142857142857,,,0.35714285714285715,1.0,1.0,,0.8,0.25,0.875,0.14285714285714285,,,0.5,,1.0,,0.75,1.0,,74.52420701168614,,18.666666666666668,19.9375,18.266666666666666,18.8125,0.35714285714285715,0.8,0.8,0.25,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,,,,,,,0.7142857142857143,,0.5281535714285714,0.6126,,,,,,,6.477777777777778,24.560000000000002,,,1.0,2.0,,0.4,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
203497-203526-203918-203957-2207,1610612762,"Rudy Gobert, Raul Neto, Rodney Hood, Dante Exum, Joe Johnson","Gobert, Neto, Hood, Exum, Johnson",203497-203526-203918-203957-2207,UTA,85.0,1,1.0,1.0,1.0,2.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,,1.0,,,,,,,,1.0,,,50.8235294117647,,45.0,20.0,45.0,20.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3421,,,0.5,0.5,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
203497-203526-203957-204060-2207,1610612762,"Rudy Gobert, Raul Neto, Dante Exum, Joe Ingles, Joe Johnson","Gobert, Neto, Exum, Ingles, Johnson",203497-203526-203957-204060-2207,UTA,14.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
203497-203918-203957-204060-2207,1610612762,"Rudy Gobert, Rodney Hood, Dante Exum, Joe Ingles, Joe Johnson","Gobert, Hood, Exum, Ingles, Johnson",203497-203918-203957-204060-2207,UTA,119.0,1,2.0,,3.0,4.0,,,2.0,7.0,2.0,2.0,2.0,2.0,,,,,,2.0,,,,,,1.0,,,2.0,4.0,,1.0,,4.0,4.0,2.0,2.0,4.0,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.5,1.0,,,,,0.5,1.0,,0.4,1.0,,0.4,1.0,,0.2,,1.0,0.5,,1.0,1.0,0.6666666666666666,,,1.0,1.0,,,,,,84.70588235294117,,20.0,14.75,17.666666666666668,14.75,0.4,1.0,1.0,0.5,,,,0.4,,,,,,,,0.2,,,,1.0,1.0,,,,,,,0.6,,0.5614399999999999,0.5597,,,,,1.0,,10.4,26.2,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1610612762,2017,2016-17,True
203526-203918-204060-2207-2564,1610612762,"Raul Neto, Rodney Hood, Joe Ingles, Joe Johnson, Boris Diaw","Neto, Hood, Ingles, Johnson, Diaw",203526-203918-204060-2207-2564,UTA,157.0,3,3.0,-1.0,4.0,4.0,,,,8.0,2.0,2.0,,,,,,,1.0,2.0,,,,,,,,,3.0,4.0,,,,6.0,7.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,6.0,,,,,,,,,,,0.75,,,0.75,,,0.75,,,,,,,,,,,,,,,,,,,,73.37579617834395,,17.5,21.75,17.5,21.75,0.5,1.0,1.0,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,0.5,,0.436175,,,,,,,,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
203918-203957-204060-2207-2564,1610612762,"Rodney Hood, Dante Exum, Joe Ingles, Joe Johnson, Boris Diaw","Hood, Exum, Ingles, Johnson, Diaw",203918-203957-204060-2207-2564,UTA,21.0,1,,,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.14285714285714,,14.0,7.0,14.0,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3928,,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
