EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Travels,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,FTOffRebounds,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyFtPoints,FTDefRebounds,SelfOReb,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,BlockingFouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
1626171-1626245-201565-202734-203926,1610612741,"Bobby Portis, Cristiano Felicio, Derrick Rose, E'Twaun Moore, Doug McDermott","Portis, Felicio, Rose, Moore, McDermott",1626171-1626245-201565-202734-203926,CHI,238.0,2,4.0,-1.0,9.0,8.0,3.0,,2.0,17.0,4.0,4.0,,,,,,,10.0,,,7.0,8.0,2.0,3.0,,,2.0,,,,,,1.0,,2.0,1.0,,4.0,4.0,1.0,5.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,5.0,2.0,3.0,,,,,,,0.3,0.3333333333333333,0.35,0.3333333333333333,,,1.0,0.14285714285714285,,1.0,0.14285714285714285,,1.0,,102.85714285714285,1.0,13.555555555555555,14.5,12.88888888888889,14.5,0.4,0.4,,,,,,,,,0.2,,0.43877,0.37589999999999996,0.2857142857142857,10.059999999999999,,0.3333333333333333,,2.0,,,,,3.0,,,3.0,1.0,1.0,,2.0,1.0,2.0,4.0,,1.0,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3,0.5,0.3333333333333333,0.5,0.5,,,0.25,,,1.0,0.2,,,,0.75,0.75,0.3333333333333333,,,,,,,,,0.44585,0.1,0.1,0.2857142857142857,,,,,,,,,1.0,,,,,,1.0,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-201565-203200-203926,1610612741,"Bobby Portis, Cristiano Felicio, Derrick Rose, Justin Holiday, Doug McDermott","Portis, Felicio, Rose, Holiday, McDermott",1626171-1626245-201565-203200-203926,CHI,560.0,2,9.0,-8.0,18.0,18.0,,,2.0,36.0,2.0,6.0,1.0,,,1.0,,,14.0,,2.0,11.0,19.0,2.0,,,,,,,1.0,,,,,,2.0,1.0,4.0,6.0,2.0,8.0,1.0,1.0,,1.0,2.0,,3.0,4.0,4.0,1.0,4.0,,,,,,7.0,,,,,,,,,0.25,,0.3055555555555556,,0.125,0.5,0.6666666666666666,0.2,0.3333333333333333,0.5555555555555556,0.16666666666666666,,,1.0,92.57142857142857,,15.38888888888889,15.722222222222221,15.166666666666666,14.555555555555555,0.125,0.375,0.0625,0.0625,,,,,,,0.5,,0.489778125,,,9.535714285714286,23.75,,2.0,6.0,1.0,1.0,,,1.0,1.0,,4.0,3.0,2.0,,4.0,,,8.0,4.0,,,,,,2.0,2.0,,2.0,,,0.2857142857142857,1.0,,1.0,1.0,,0.5,,,,1.0,0.375,0.3333333333333333,0.4,,0.5,0.5,,0.16666666666666666,0.16666666666666666,,0.5,1.0,,,,0.3736,0.1111111111111111,0.125,0.36363636363636365,,,,,,,,,1.0,,,,,,,,0.07142857142857142,0.16666666666666666,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,0.09090909090909091,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-201565-203503-203926,1610612741,"Bobby Portis, Cristiano Felicio, Derrick Rose, Tony Snell, Doug McDermott","Portis, Felicio, Rose, Snell, McDermott",1626171-1626245-201565-203503-203926,CHI,54.0,2,1.0,2.0,3.0,3.0,1.0,,,6.0,,,,,,,,,1.0,,,2.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,2.0,2.0,1.0,,,,,,,,,0.5,1.0,,,1.0,,,1.0,,,,,160.0,,8.333333333333334,9.666666666666666,8.333333333333334,9.666666666666666,,,,,,,,,,,1.0,,0.5062,,1.0,2.5,,0.3333333333333333,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202710-202734-203926,1610612741,"Bobby Portis, Cristiano Felicio, Jimmy Butler, E'Twaun Moore, Doug McDermott","Portis, Felicio, Butler, Moore, McDermott",1626171-1626245-202710-202734-203926,CHI,42.0,1,1.0,-2.0,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,68.57142857142857,,18.0,24.0,18.0,24.0,,,,1.0,,,,,,,1.0,,0.52875,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202710-202734-2550,1610612741,"Bobby Portis, Cristiano Felicio, Jimmy Butler, E'Twaun Moore, Kirk Hinrich","Portis, Felicio, Butler, Moore, Hinrich",1626171-1626245-202710-202734-2550,CHI,139.0,1,2.0,-2.0,4.0,4.0,,,1.0,8.0,,1.0,,,,1.0,,,4.0,,1.0,2.0,4.0,2.0,,,,,,,1.0,,,,,,2.0,,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,2.0,,,,,,,,,0.2,,0.2,,0.2,1.0,,0.6666666666666666,,,0.5,,,,82.87769784172662,,18.5,16.25,16.75,16.0,,0.2,,0.2,,,,,,,0.8,,0.5639000000000001,,,4.725,26.2,,1.0,3.0,,2.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,0.25,,,,,,0.5,1.0,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,0.66245,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202710-203200-203926,1610612741,"Bobby Portis, Cristiano Felicio, Jimmy Butler, Justin Holiday, Doug McDermott","Portis, Felicio, Butler, Holiday, McDermott",1626171-1626245-202710-203200-203926,CHI,68.0,1,1.0,,3.0,3.0,3.0,,,6.0,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,2.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.5,,,0.5,,,0.5,,127.05882352941177,,14.333333333333334,8.333333333333334,14.333333333333334,7.333333333333333,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,1.0,,0.5589333333333334,0.5589333333333334,1.0,1.8,24.35,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202710-203503-203926,1610612741,"Bobby Portis, Cristiano Felicio, Jimmy Butler, Tony Snell, Doug McDermott","Portis, Felicio, Butler, Snell, McDermott",1626171-1626245-202710-203503-203926,CHI,353.0,1,6.0,2.0,11.0,12.0,,,,23.0,1.0,,1.0,,2.0,4.0,,,3.0,3.0,5.0,15.0,13.0,,,,,,9.0,,4.0,2.0,3.0,5.0,2.0,13.0,,,2.0,2.0,,2.0,1.0,1.0,1.0,,2.0,,2.0,4.0,1.0,,2.0,,1.0,1.0,1.0,1.0,15.0,,,,,1.0,0.6,,0.6,0.8125,,0.8333333333333334,,0.625,0.5,0.6666666666666666,,,0.6666666666666666,,,0.5,,93.82436260623228,1.0,14.272727272727273,16.333333333333332,14.272727272727273,16.25,0.125,,0.125,0.5,0.5,0.5,1.0,,,,0.875,0.5,0.5674875,,,4.233333333333333,25.36,,1.0,2.0,,,,,1.0,,,2.0,2.0,,,,,4.0,,,2.0,1.0,1.0,,,3.0,3.0,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,1.0,,0.25,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,0.1111111111111111,0.25,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202710-203926-2550,1610612741,"Bobby Portis, Cristiano Felicio, Jimmy Butler, Doug McDermott, Kirk Hinrich","Portis, Felicio, Butler, McDermott, Hinrich",1626171-1626245-202710-203926-2550,CHI,77.0,1,1.0,3.0,4.0,4.0,4.0,,,8.0,1.0,,,,,,,,1.0,,,6.0,3.0,,1.0,,,6.0,,,,,,,,,,,,2.0,,2.0,,,,,,,1.0,1.0,4.0,1.0,6.0,1.0,,,,,6.0,6.0,4.0,,1.0,,,,,,,0.75,0.75,,,,,,,,,,,149.6103896103896,,11.0,8.25,11.0,8.25,1.0,,,,,,,,,,,,0.3984,0.3984,1.0,9.3,,1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202734-203200-203926,1610612741,"Bobby Portis, Cristiano Felicio, E'Twaun Moore, Justin Holiday, Doug McDermott","Portis, Felicio, Moore, Holiday, McDermott",1626171-1626245-202734-203200-203926,CHI,246.0,3,4.0,-3.0,8.0,9.0,,,,17.0,,,1.0,,,2.0,,,3.0,,3.0,7.0,10.0,,,,,,,,2.0,,,1.0,,2.0,,,2.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,2.0,2.0,,3.0,,,,,,7.0,,,,,,,,,0.3333333333333333,,0.5,,0.5,,1.0,,,1.0,,,,,99.51219512195122,,14.125,14.777777777777779,14.125,14.777777777777779,,,0.16666666666666666,0.3333333333333333,,,,,,,1.0,,0.5285333333333333,,,2.6999999999999997,24.266666666666666,,2.0,3.0,,,,,,,,2.0,3.0,,,,,2.0,2.0,,1.0,1.0,,,,1.0,1.0,,2.0,0.5,0.5,0.6666666666666666,,,,,,,,,,1.0,0.5,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,0.2857142857142857,0.5,,,,,,,,,,1.0,,,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202734-203503-203926,1610612741,"Bobby Portis, Cristiano Felicio, E'Twaun Moore, Tony Snell, Doug McDermott","Portis, Felicio, Moore, Snell, McDermott",1626171-1626245-202734-203503-203926,CHI,53.0,1,1.0,-5.0,1.0,2.0,1.0,,,3.0,,,,,,,,,1.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,81.50943396226415,,23.0,15.0,23.0,14.0,,,,,,,,,,,1.0,,0.8641,0.8641,,0.1,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202734-203503-2399,1610612741,"Bobby Portis, Cristiano Felicio, E'Twaun Moore, Tony Snell, Mike Dunleavy","Portis, Felicio, Moore, Snell, Dunleavy",1626171-1626245-202734-203503-2399,CHI,62.0,1,1.0,1.0,2.0,2.0,2.0,,1.0,4.0,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,2.0,2.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,0.5,,1.0,,,1.0,0.5,,,,92.9032258064516,,15.0,16.0,10.0,16.0,,0.5,,0.5,,,,,0.5,,0.5,,0.50325,0.50325,1.0,17.9,24.3,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-202734-203926-2399,1610612741,"Bobby Portis, Cristiano Felicio, E'Twaun Moore, Doug McDermott, Mike Dunleavy","Portis, Felicio, Moore, McDermott, Dunleavy",1626171-1626245-202734-203926-2399,CHI,62.0,1,1.0,3.0,1.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,,2.0,,,3.0,,,2.0,,,3.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,2.0,1.0,,,,,2.0,3.0,1.0,,1.0,,,,,0.5,0.5,0.5,0.5,,,1.0,1.0,,1.0,1.0,,,,69.6774193548387,,27.0,17.5,27.0,17.5,0.5,0.5,,,,,,,,,,,0.4138,0.4138,1.0,15.5,,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,0.5,,0.5,,0.5,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-1626245-203200-203503-203926,1610612741,"Bobby Portis, Cristiano Felicio, Justin Holiday, Tony Snell, Doug McDermott","Portis, Felicio, Holiday, Snell, McDermott",1626171-1626245-203200-203503-203926,CHI,187.0,1,3.0,-3.0,7.0,7.0,,,,14.0,,1.0,,,,2.0,,,3.0,,2.0,4.0,7.0,,,,,,,,2.0,,,,,,,,2.0,2.0,,2.0,,,,,,,,,2.0,,5.0,,,,,,4.0,,,,,,,,,,,0.2857142857142857,,0.4,,1.0,,,1.0,,,,,107.80748663101605,,15.857142857142858,10.857142857142858,15.857142857142858,10.857142857142858,,0.2,,0.4,,,,,,,0.8,,0.48623000000000005,,,7.066666666666666,24.6,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,0.2857142857142857,0.25,,,,,,,,,,2.0,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201149-201166-201565-203926,1610612741,"Bobby Portis, Joakim Noah, Aaron Brooks, Derrick Rose, Doug McDermott","Portis, Noah, Brooks, Rose, McDermott",1626171-201149-201166-201565-203926,CHI,121.0,1,2.0,7.0,4.0,5.0,,,1.0,9.0,,2.0,,,1.0,1.0,,,4.0,1.0,1.0,9.0,2.0,1.0,,,,,3.0,,1.0,1.0,1.0,2.0,1.0,5.0,1.0,,3.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,7.0,,,,,1.0,1.0,,1.0,0.9,,0.9,,0.2,,0.6,1.0,,0.6,1.0,,0.6666666666666666,,107.10743801652893,,10.75,15.6,10.75,15.2,,0.4,,0.2,1.0,1.0,1.0,,,,0.6,1.0,0.56332,,,8.375,24.8,,2.0,2.0,1.0,1.0,,,,1.0,,3.0,,1.0,,2.0,,2.0,4.0,2.0,1.0,1.0,,,,,,,,0.3333333333333333,0.5,0.75,1.0,,1.0,1.0,,,1.0,,,1.0,0.4,1.0,1.0,0.5,,,,0.5,0.5,,1.0,1.0,,,,0.489,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201149-201166-202710-202734,1610612741,"Bobby Portis, Joakim Noah, Aaron Brooks, Jimmy Butler, E'Twaun Moore","Portis, Noah, Brooks, Butler, Moore",1626171-201149-201166-202710-202734,CHI,72.0,1,1.0,4.0,3.0,2.0,3.0,,,5.0,,,,,1.0,2.0,1.0,2.0,,1.0,2.0,4.0,,,,1.0,2.0,4.0,,3.0,2.0,1.0,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,4.0,4.0,3.0,,1.0,,0.5,0.5,0.5,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,,1.0,0.5,,,0.5,1.0,100.0,,16.333333333333332,11.5,16.333333333333332,9.0,,,,1.0,0.5,0.5,,,1.0,0.5,1.0,0.5,0.533775,0.533775,1.0,,25.25,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201149-201166-202710-203503,1610612741,"Bobby Portis, Joakim Noah, Aaron Brooks, Jimmy Butler, Tony Snell","Portis, Noah, Brooks, Butler, Snell",1626171-201149-201166-202710-203503,CHI,37.0,1,1.0,,2.0,1.0,2.0,1.0,,3.0,1.0,,1.0,1.0,,,,,1.0,,1.0,2.0,2.0,,1.0,,1.0,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,116.75675675675676,,15.0,7.0,15.0,7.0,0.5,,0.5,,,,,0.5,,,0.5,,0.438225,0.438225,1.0,13.6,23.3,1.0,,,,,,,1.0,,,1.0,,,,,1.0,2.0,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201149-201166-203503-203926,1610612741,"Bobby Portis, Joakim Noah, Aaron Brooks, Tony Snell, Doug McDermott","Portis, Noah, Brooks, Snell, McDermott",1626171-201149-201166-203503-203926,CHI,354.0,2,6.0,10.0,12.0,11.0,,,2.0,23.0,4.0,2.0,,,1.0,4.0,,,10.0,1.0,4.0,20.0,10.0,2.0,,,,,,3.0,4.0,1.0,,2.0,,4.0,1.0,2.0,4.0,6.0,2.0,8.0,,,,,,,,1.0,4.0,1.0,3.0,,1.0,1.0,1.0,1.0,15.0,,,,,,0.25,,0.25,0.6071428571428571,,0.7142857142857143,,0.2857142857142857,,1.0,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.5,1.0,0.5,93.5593220338983,1.0,14.833333333333334,16.0,14.0,15.363636363636363,0.2857142857142857,0.14285714285714285,,0.2857142857142857,0.25,0.25,,,,,0.5714285714285714,0.25,0.45105,,,7.76,26.9,,3.0,4.0,2.0,2.0,,,2.0,2.0,,7.0,3.0,2.0,,5.0,,4.0,10.0,2.0,2.0,,2.0,,1.0,1.0,1.0,,2.0,0.2857142857142857,0.3333333333333333,0.7,1.0,,1.0,1.25,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.2857142857142857,0.75,0.75,,0.5,0.5,1.0,1.0,1.0,,1.0,1.0,,,,0.4367,0.21428571428571427,0.2,0.25,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,1.0,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201149-201166-203926-2550,1610612741,"Bobby Portis, Joakim Noah, Aaron Brooks, Doug McDermott, Kirk Hinrich","Portis, Noah, Brooks, McDermott, Hinrich",1626171-201149-201166-203926-2550,CHI,350.0,1,6.0,-6.0,10.0,11.0,,,2.0,21.0,1.0,5.0,,,,,,,11.0,,,14.0,20.0,2.0,,,,,,,,,,4.0,,8.0,2.0,,2.0,2.0,2.0,4.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,10.0,,,,,,,,,0.6363636363636364,,0.6363636363636364,,,1.0,1.0,0.5,,0.5,0.5,,1.0,,86.4,,19.2,14.363636363636363,17.8,13.727272727272727,0.09090909090909091,0.45454545454545453,,,,,,,,,0.45454545454545453,,0.46651818181818183,,,10.181818181818182,,,4.0,5.0,2.0,2.0,,,,3.0,,7.0,,2.0,,4.0,,8.0,6.0,2.0,4.0,1.0,,3.0,,,,,,0.5714285714285714,0.6666666666666666,0.6363636363636364,1.0,,1.0,1.0,,1.0,0.5,,1.0,,0.45454545454545453,0.8,1.0,0.25,,,,0.6,0.6,1.0,1.0,1.0,,,,0.44925,,,0.2857142857142857,,,,,,,,,2.0,,,,1.0,,,,0.18181818181818182,0.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201149-201565-202703-2550,1610612741,"Bobby Portis, Joakim Noah, Derrick Rose, Nikola Mirotic, Kirk Hinrich","Portis, Noah, Rose, Mirotic, Hinrich",1626171-201149-201565-202703-2550,CHI,43.0,1,1.0,5.0,2.0,1.0,,,,3.0,,,,,,,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,5.0,,,,,,,,,1.0,,1.25,,,,,,,,,,,,100.46511627906976,,11.5,20.0,11.5,20.0,,,,,,,,,,,1.0,,0.4948,,,2.35,,,2.0,2.0,,,,,,,,2.0,1.0,,,,,,4.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
