EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,FoulsDrawn,FTA,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyArc3Frequency,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,Blocked3s,BlockedCorner3,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Corner3Assists,Corner3PctAssisted,SecondChanceFtPoints,BlockedArc3,OffCorner3ReboundPct,Charge Fouls Drawn,Offensive Fouls Drawn,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceArc3Accuracy,DefensiveGoaltends,SecondChanceTurnovers,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,Travels,LongMidRangePctBlocked,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1626192-1627854-201950-203114-203507,1610612749,"Pat Connaughton, Bryn Forbes, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Connaughton, Forbes, Holiday, Middleton, Antetokounmpo",1626192-1627854-201950-203114-203507,MIL,722.0,8,29.0,51.0,4.0,9.0,10.0,,,,,0.8,0.8181818181818182,0.6666666666666666,101.7174515235457,,12.068965517241379,12.0,12.0,-11.0,22.0,4.0,13.0,1.0,3.0,4.0,,,,1.0,1.0,3.0,3.0,11.0,,6.0,8.0,3.0,11.0,2.0,23.0,34.0,,,,,1.0,1.0,2.0,4.0,8.0,3.0,,11.0,3.0,2.0,4.0,1.0,10.0,1.0,,5.0,1.0,2.0,1.0,5.0,2.0,23.0,2.0,4.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.75,,1.0,0.5526315789473685,,0.25,0.575,,0.25,0.5789473684210527,,0.8333333333333334,0.125,0.1,,,0.125,0.8333333333333334,16.90909090909091,16.59090909090909,0.21052631578947367,0.75,1.0,0.3333333333333333,0.05263157894736842,1.0,1.0,0.15789473684210525,0.5789473684210527,0.2727272727272727,0.2727272727272727,,,,,0.7894736842105263,0.2727272727272727,0.4820083333333333,,0.49301666666666666,,0.08695652173913043,9.2,28.745454545454546,0.18181818181818182,,3.0,3.0,,,,3.0,1.0,4.0,6.0,,,,,0.75,,2.0,,,6.0,1.0,2.0,2.0,,1.0,,1.0,3.0,2.0,1.0,,,,0.6666666666666666,0.125,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,0.05,0.1111111111111111,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.25,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1628978-201572-203114-203507,1610612749,"Pat Connaughton, Donte DiVincenzo, Brook Lopez, Khris Middleton, Giannis Antetokounmpo","Connaughton, DiVincenzo, Lopez, Middleton, Antetokounmpo",1626192-1628978-201572-203114-203507,MIL,231.0,2,7.0,16.0,1.0,3.0,3.0,,,,,1.0,0.75,,99.74025974025975,,16.0,14.428571428571429,4.0,6.0,9.0,,,,2.0,2.0,,,,1.0,3.0,,2.0,3.0,,3.0,5.0,2.0,3.0,3.0,15.0,9.0,,,,,,,,4.0,2.0,3.0,,3.0,2.0,2.0,3.0,1.0,7.0,,,2.0,,,,2.0,3.0,15.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,,,0.75,,,0.8333333333333334,,,0.375,,0.6666666666666666,,,,,,,13.222222222222221,13.222222222222221,0.25,1.0,1.0,0.5,0.375,0.3333333333333333,0.3333333333333333,,0.375,0.6666666666666666,0.6666666666666666,,,,,0.625,0.6666666666666666,0.46965625,,,,,8.08,27.566666666666666,,,,,,,,,,,2.0,,1.0,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,2.0,,,,0.5,,,,,,,1.0,,,,0.5,,,,0.2222222222222222,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-1629091-200782-203114-203648,1610612749,"Pat Connaughton, Elijah Bryant, P.J. Tucker, Khris Middleton, Thanasis Antetokounmpo","Connaughton, Bryant, Tucker, Middleton, Antetokounmpo",1626192-1629091-200782-203114-203648,MIL,19.0,1,,1.0,,,,,,,,,,,75.78947368421053,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,17.0,17.0,,,,,,,,,1.0,,,,,,,1.0,,0.366,,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-200782-201572-201950-203114,1610612749,"Pat Connaughton, P.J. Tucker, Brook Lopez, Jrue Holiday, Khris Middleton","Connaughton, Tucker, Lopez, Holiday, Middleton",1626192-200782-201572-201950-203114,MIL,1766.0,14,56.0,111.0,15.0,24.0,33.0,2.0,2.0,2.0,1.0,0.6818181818181818,0.7058823529411765,0.5,90.50962627406568,0.5,16.125,14.875,29.0,12.0,55.0,6.0,11.0,7.0,8.0,10.0,1.0,1.0,2.0,7.0,14.0,8.0,7.0,19.0,2.0,18.0,32.0,8.0,22.0,8.0,68.0,56.0,3.0,4.0,2.0,9.0,1.0,2.0,7.0,20.0,16.0,3.0,4.0,18.0,7.0,10.0,17.0,5.0,41.0,6.0,3.0,9.0,9.0,5.0,3.0,12.0,9.0,59.0,7.0,6.0,0.5555555555555556,0.625,0.36363636363636365,0.38095238095238093,0.5625,0.75,0.5,0.5555555555555556,0.75,0.4166666666666667,0.5862068965517241,0.75,0.5,0.4074074074074074,0.21428571428571427,0.75,0.46153846153846156,0.3333333333333333,0.2857142857142857,,0.36363636363636365,0.6666666666666666,15.690909090909091,15.10909090909091,0.18518518518518517,0.8,0.8,0.625,0.25925925925925924,0.5,0.5,0.14814814814814814,0.35185185185185186,0.3684210526315789,0.3684210526315789,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5925925925925926,0.3888888888888889,0.5087018867924528,0.5339166666666667,0.5311899999999999,0.1323529411764706,0.10294117647058823,8.7,26.60909090909091,0.10909090909090909,3.0,4.0,4.0,1.0,4.0,,7.0,1.0,1.0,7.0,2.0,1.0,0.037037037037037035,0.05555555555555555,0.6666666666666666,1.0,3.0,,2.0,21.0,,7.0,6.0,4.0,1.0,,2.0,3.0,3.0,4.0,1.0,,1.0,0.875,,,0.42857142857142855,,0.5,0.8333333333333334,0.5714285714285714,0.375,0.375,0.3333333333333333,0.8571428571428571,,0.5,,0.07017543859649122,0.11428571428571428,1.0,,1.0,1.0,,,,0.25,0.3333333333333333,0.3333333333333333,,0.25,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,0.5,,,1.0,,2.0,,0.5,,,,1.0,3.0,0.5,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1610612749,2021,2020-21,True
1626192-200782-201572-201950-203507,1610612749,"Pat Connaughton, P.J. Tucker, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Connaughton, Tucker, Lopez, Holiday, Antetokounmpo",1626192-200782-201572-201950-203507,MIL,807.0,9,27.0,54.0,3.0,8.0,13.0,3.0,1.0,4.0,2.0,0.5,0.5454545454545454,0.6666666666666666,96.35687732342008,0.5,15.148148148148149,13.62962962962963,13.0,11.0,27.0,4.0,9.0,4.0,6.0,8.0,1.0,2.0,1.0,3.0,7.0,4.0,4.0,6.0,2.0,12.0,19.0,4.0,6.0,8.0,44.0,33.0,1.0,2.0,2.0,8.0,3.0,3.0,6.0,10.0,14.0,,2.0,6.0,4.0,5.0,9.0,3.0,22.0,1.0,4.0,3.0,5.0,2.0,1.0,6.0,9.0,36.0,6.0,4.0,0.4166666666666667,0.45454545454545453,0.6666666666666666,0.6666666666666666,0.631578947368421,0.5,1.0,0.72,1.0,1.0,0.7586206896551724,1.0,1.0,0.24,0.5714285714285714,0.6,0.5,0.5555555555555556,0.25,1.0,0.5,0.6,14.74074074074074,14.37037037037037,0.32,0.75,0.8571428571428571,0.5,0.28,0.42857142857142855,0.42857142857142855,0.16,0.24,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.56,0.6666666666666666,0.533426,0.6685666666666666,0.45206666666666667,0.18181818181818182,0.13636363636363635,7.521052631578947,27.016666666666666,0.14814814814814814,,,,1.0,2.0,,3.0,1.0,3.0,4.0,,,0.125,,,1.0,3.0,,,12.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,,1.0,,1.0,0.05263157894736842,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.75,0.75,0.3333333333333333,1.0,,1.0,,0.1724137931034483,0.21739130434782608,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,0.125,1.0,,,2.0,,,,1.0,,,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,1610612749,2021,2020-21,True
1626192-200782-201572-201952-203114,1610612749,"Pat Connaughton, P.J. Tucker, Brook Lopez, Jeff Teague, Khris Middleton","Connaughton, Tucker, Lopez, Teague, Middleton",1626192-200782-201572-201952-203114,MIL,255.0,1,8.0,17.0,1.0,4.0,5.0,,,,,1.0,0.8,,96.0,,14.875,14.25,4.0,4.0,9.0,4.0,3.0,1.0,,,,,,,3.0,3.0,3.0,3.0,,,6.0,3.0,3.0,2.0,11.0,7.0,,,,2.0,,2.0,8.0,,,6.0,,3.0,3.0,,1.0,,3.0,,1.0,3.0,1.0,,,2.0,2.0,9.0,8.0,4.0,,,1.0,1.0,,,,0.5,,0.75,0.55,1.0,0.8,0.3333333333333333,0.16666666666666666,0.75,,0.16666666666666666,,0.3333333333333333,,0.5,15.11111111111111,14.88888888888889,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,0.45079444444444444,,0.476425,0.18181818181818182,0.7272727272727273,13.866666666666667,26.03333333333333,0.4444444444444444,,2.0,2.0,,,,,,,,,1.0,,,0.5,,,,2.0,3.0,,1.0,1.0,,,,,,,1.0,,,,0.3333333333333333,,,,,,1.0,,,,,0.3333333333333333,,,,0.1,0.14285714285714285,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-200782-201572-203114-203507,1610612749,"Pat Connaughton, P.J. Tucker, Brook Lopez, Khris Middleton, Giannis Antetokounmpo","Connaughton, Tucker, Lopez, Middleton, Antetokounmpo",1626192-200782-201572-203114-203507,MIL,1359.0,7,41.0,89.0,8.0,16.0,18.0,1.0,,1.0,1.0,0.7272727272727273,0.7272727272727273,0.3333333333333333,94.30463576158941,1.0,16.195121951219512,15.560975609756097,23.0,6.0,48.0,8.0,3.0,2.0,9.0,13.0,1.0,1.0,,6.0,8.0,3.0,5.0,15.0,1.0,16.0,24.0,7.0,18.0,3.0,56.0,50.0,1.0,1.0,1.0,5.0,3.0,4.0,10.0,18.0,14.0,,,15.0,5.0,9.0,16.0,5.0,39.0,2.0,,8.0,2.0,3.0,2.0,3.0,4.0,51.0,10.0,8.0,0.5625,0.5625,0.3888888888888889,0.3888888888888889,0.6666666666666666,1.0,0.75,0.6309523809523809,1.25,0.9,0.6363636363636364,1.25,0.8333333333333334,0.42857142857142855,,0.7272727272727273,0.18181818181818182,0.10526315789473684,,,0.2,0.7777777777777778,14.479166666666666,14.291666666666666,0.30952380952380953,0.6923076923076923,0.75,0.5555555555555556,0.19047619047619047,0.75,0.8571428571428571,0.07142857142857142,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,,0.7380952380952381,0.3333333333333333,0.5536083333333334,,0.45339,0.08928571428571429,0.17857142857142858,5.820833333333333,25.727777777777778,0.16666666666666666,3.0,,1.0,,1.0,,5.0,2.0,1.0,4.0,,0.5,,0.07142857142857142,,,1.0,1.0,1.0,21.0,3.0,7.0,5.0,4.0,,,1.0,4.0,3.0,2.0,,1.0,,1.0,0.125,0.125,0.8,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,,1.0,1.0,,0.2,0.045454545454545456,0.07692307692307693,2.0,1.0,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,2.0,1.0,,,,,,0.07692307692307693,1.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,1610612749,2021,2020-21,True
1626192-200782-201572-203114-203648,1610612749,"Pat Connaughton, P.J. Tucker, Brook Lopez, Khris Middleton, Thanasis Antetokounmpo","Connaughton, Tucker, Lopez, Middleton, Antetokounmpo",1626192-200782-201572-203114-203648,MIL,62.0,2,1.0,4.0,,,,,,,,,,,92.9032258064516,,7.0,7.0,1.0,-3.0,3.0,1.0,,,,,,,,,1.0,,,2.0,,,1.0,,2.0,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,18.333333333333332,18.333333333333332,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,0.6666666666666666,,0.4375,,0.4092,,,9.1,26.2,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-200782-201950-201952-203114,1610612749,"Pat Connaughton, P.J. Tucker, Jrue Holiday, Jeff Teague, Khris Middleton","Connaughton, Tucker, Holiday, Teague, Middleton",1626192-200782-201950-201952-203114,MIL,14.0,1,,1.0,,,,,,,,,,,102.85714285714286,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-200782-201950-203114-203507,1610612749,"Pat Connaughton, P.J. Tucker, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Connaughton, Tucker, Holiday, Middleton, Antetokounmpo",1626192-200782-201950-203114-203507,MIL,5462.0,23,180.0,361.0,29.0,64.0,87.0,4.0,2.0,4.0,3.0,0.7073170731707317,0.7125,0.5714285714285714,95.17392896374955,0.75,14.077777777777778,13.38888888888889,91.0,-32.0,181.0,53.0,64.0,19.0,32.0,46.0,8.0,10.0,13.0,14.0,30.0,20.0,12.0,49.0,2.0,56.0,96.0,18.0,63.0,30.0,196.0,228.0,9.0,12.0,7.0,27.0,16.0,27.0,59.0,50.0,62.0,12.0,12.0,48.0,12.0,25.0,39.0,18.0,92.0,10.0,12.0,28.0,23.0,13.0,9.0,38.0,38.0,169.0,56.0,51.0,0.44642857142857145,0.5,0.2857142857142857,0.2903225806451613,0.5833333333333334,0.75,0.5925925925925926,0.5220125786163522,0.7105263157894737,0.4888888888888889,0.56,0.7105263157894737,0.5462962962962963,0.39622641509433965,0.3076923076923077,0.717948717948718,0.23809523809523808,0.2716049382716049,0.4375,0.4444444444444444,0.2647058823529412,0.7096774193548387,16.176795580110497,15.602209944751381,0.2893081761006289,0.6956521739130435,0.7804878048780488,0.5625,0.18867924528301888,0.4666666666666667,0.5185185185185185,0.12578616352201258,0.3081761006289308,0.24489795918367346,0.24489795918367346,0.5263157894736842,0.8,0.10526315789473684,0.28888888888888886,0.6855345911949685,0.25,0.5128857594936709,0.6316125,0.49113068181818176,0.1377551020408163,0.3010204081632653,7.1375,26.787301587301588,0.292817679558011,14.0,14.0,18.0,3.0,11.0,,30.0,8.0,21.0,48.0,7.0,0.75,0.041666666666666664,0.0880503144654088,0.3111111111111111,10.0,10.0,4.0,15.0,42.0,10.0,14.0,9.0,6.0,1.0,7.0,4.0,19.0,10.0,9.0,7.0,2.0,5.0,0.7777777777777778,0.10416666666666667,0.1,0.6333333333333333,0.7,0.07142857142857142,0.6428571428571429,0.42857142857142855,0.5,0.5555555555555556,0.1,0.75,0.25,0.7692307692307693,0.08888888888888889,0.07142857142857142,0.08823529411764706,6.0,2.0,2.0,4.0,3.0,,,0.2222222222222222,0.42857142857142855,0.42857142857142855,0.5,0.14285714285714285,9.0,1.0,3.0,5.0,0.8333333333333334,,,0.125,1.0,2.0,0.10869565217391304,0.9230769230769231,3.0,5.0,3.0,2.0,1.0,,0.42857142857142855,0.2631578947368421,0.6,1.0,,2.0,,,3.0,1.0,,3.0,0.045454545454545456,,1.0,0.1,1.0,,,,,1.0,1.0,,,1610612749,2021,2020-21,True
1626192-200782-201952-203114-203507,1610612749,"Pat Connaughton, P.J. Tucker, Jeff Teague, Khris Middleton, Giannis Antetokounmpo","Connaughton, Tucker, Teague, Middleton, Antetokounmpo",1626192-200782-201952-203114-203507,MIL,396.0,2,12.0,26.0,2.0,4.0,4.0,,,,,0.6666666666666666,0.8,1.0,94.54545454545455,,15.75,15.5,7.0,5.0,14.0,1.0,1.0,,4.0,4.0,,,,1.0,3.0,2.0,1.0,2.0,,5.0,9.0,2.0,3.0,4.0,20.0,15.0,,,,,,,2.0,6.0,4.0,3.0,,2.0,1.0,3.0,4.0,3.0,9.0,,,2.0,,2.0,,5.0,4.0,20.0,2.0,1.0,0.6,0.6,0.6666666666666666,0.6666666666666666,0.5555555555555556,,,0.6666666666666666,,,0.7142857142857143,,1.0,0.25,,1.0,,,,,,1.0,14.785714285714286,14.785714285714286,0.3333333333333333,1.0,1.0,0.75,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.5,,,,,0.5833333333333334,0.5,0.47104999999999997,,,,0.1,8.055555555555555,25.0,0.07142857142857142,1.0,,,,,,,,,,,,,0.08333333333333333,,,,,2.0,3.0,,1.0,,,,,2.0,,,1.0,1.0,,1.0,0.5,,,,,,,,,,,,,,,0.07692307692307693,0.1,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-200782-203114-203507-203648,1610612749,"Pat Connaughton, P.J. Tucker, Khris Middleton, Giannis Antetokounmpo, Thanasis Antetokounmpo","Connaughton, Tucker, Middleton, Antetokounmpo, Antetokounmpo",1626192-200782-203114-203507-203648,MIL,4.0,1,,1.0,,,,,,,,,,,360.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-201572-201950-201952-203114,1610612749,"Pat Connaughton, Brook Lopez, Jrue Holiday, Jeff Teague, Khris Middleton","Connaughton, Lopez, Holiday, Teague, Middleton",1626192-201572-201950-201952-203114,MIL,215.0,2,5.0,12.0,2.0,2.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.5,80.37209302325581,,20.8,20.8,4.0,4.0,7.0,1.0,1.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,3.0,,2.0,4.0,1.0,3.0,,7.0,3.0,,,,,1.0,1.0,2.0,2.0,2.0,,,3.0,1.0,1.0,2.0,1.0,5.0,,,,,2.0,1.0,,,7.0,2.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,,1.0,0.5,,1.0,0.5,,1.0,0.42857142857142855,,,,,,,,,15.857142857142858,15.857142857142858,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.5714285714285714,0.3333333333333333,0.5048750000000001,,0.4065,,0.2857142857142857,10.2,28.833333333333332,0.14285714285714285,,,,,,,,,,1.0,,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-201572-201950-201952-203507,1610612749,"Pat Connaughton, Brook Lopez, Jrue Holiday, Jeff Teague, Giannis Antetokounmpo","Connaughton, Lopez, Holiday, Teague, Antetokounmpo",1626192-201572-201950-201952-203507,MIL,389.0,2,14.0,26.0,1.0,3.0,4.0,,,,,1.0,0.5,1.0,96.24678663239075,,14.357142857142858,13.5,6.0,3.0,12.0,7.0,5.0,1.0,1.0,2.0,,1.0,1.0,3.0,5.0,,2.0,3.0,,4.0,7.0,3.0,4.0,2.0,19.0,16.0,,1.0,,,3.0,3.0,14.0,4.0,4.0,6.0,,3.0,2.0,2.0,3.0,1.0,7.0,,1.0,1.0,1.0,1.0,,3.0,3.0,19.0,14.0,7.0,0.5,0.5,0.75,0.75,0.5714285714285714,,1.0,0.7727272727272727,,1.0,0.7916666666666666,,1.0,0.36363636363636365,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,,,0.3333333333333333,15.666666666666666,15.416666666666666,0.18181818181818182,0.5,1.0,1.0,0.45454545454545453,0.6,0.6,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,0.16666666666666666,0.5454545454545454,0.6666666666666666,0.4547954545454545,0.5311,0.45245833333333335,,0.7368421052631579,6.814285714285715,26.425,0.5833333333333334,1.0,2.0,3.0,,1.0,,1.0,,,2.0,1.0,,,0.09090909090909091,0.3333333333333333,1.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,0.3333333333333333,0.14285714285714285,,,1.0,,,0.3333333333333333,,,,,,1.0,0.16666666666666666,0.09090909090909091,0.14285714285714285,1.0,1.0,1.0,2.0,,,,0.6666666666666666,1.0,1.0,1.0,0.5,,,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
