EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveAttempts,Transition Take Fouls Drawn,Transition Take Fouls,OffensiveGoaltends,3SecondViolations,HeaveMakes,team_id,year,season,team_vs
1628384-1628392-1628404-1630540-203944,1610612752,"OG Anunoby, Isaiah Hartenstein, Josh Hart, Miles McBride, Julius Randle","Anunoby, Hartenstein, Hart, McBride, Randle",1628384-1628392-1628404-1630540-203944,NYK,426.0,3,7.0,-2.0,13.0,14.0,1.0,,1.0,27.0,2.0,5.0,1.0,2.0,1.0,3.0,,3.0,,,1.0,1.0,,,,,,4.0,,,,,2.0,8.0,1.0,5.0,4.0,11.0,13.0,1.0,2.0,,,,2.0,1.0,3.0,,,1.0,3.0,2.0,2.0,3.0,,,4.0,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,2.0,3.0,,5.0,2.0,7.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,4.0,,2.0,1.0,,,,,,,,9.0,3.0,1.0,,,0.5,0.5,1.0,0.2,,,0.2,0.25,0.5,0.3333333333333333,0.2692307692307692,0.5,0.3333333333333333,0.32142857142857145,0.5,0.3333333333333333,0.38461538461538464,,,,,,,,0.6,0.3333333333333333,0.6666666666666666,,0.625,0.2,0.6666666666666666,,,,,0.6666666666666666,0.5,,0.5,1.0,,91.26760563380282,,19.46153846153846,12.357142857142858,19.076923076923077,11.142857142857142,0.38461538461538464,0.4,0.4,0.5,0.23076923076923078,,,,,,,,0.07692307692307693,1.0,1.0,1.0,0.3076923076923077,,,,1.0,0.5,,,,,,,,1.0,0.3333333333333333,,,,,0.7692307692307693,,0.5273269230769231,0.60085,0.6221666666666666,0.07142857142857142,0.1111111111111111,0.18181818181818182,0.2727272727272727,5.0,24.82,0.07692307692307693,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1628978-1629656,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Donte DiVincenzo, Quentin Grimes","Anunoby, Hartenstein, Brunson, DiVincenzo, Grimes",1628384-1628392-1628973-1628978-1629656,NYK,66.0,1,1.0,6.0,2.0,2.0,,,,4.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,2.0,2.0,,6.0,,,,,,,,,,,,,,,,6.0,,,,,,,,2.0,2.0,,2.0,,,,6.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,87.27272727272727,,15.0,18.0,15.0,18.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5985,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1628978-1630173,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Donte DiVincenzo, Precious Achiuwa","Anunoby, Hartenstein, Brunson, DiVincenzo, Achiuwa",1628384-1628392-1628973-1628978-1630173,NYK,146.0,1,2.0,6.0,6.0,5.0,6.0,,,11.0,,2.0,,,,2.0,1.0,1.0,,,,,,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,,,,,,,,1.0,3.0,1.0,2.0,1.0,6.0,2.0,,3.0,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,3.0,2.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,1.0,,,,,,,6.0,6.0,6.0,,1.0,1.0,1.0,1.0,0.5,,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.5,,0.5,0.4,,,,,,,,0.6666666666666666,,1.0,,0.8333333333333334,,,,,,,1.0,,,1.0,1.0,,108.49315068493152,,11.166666666666666,15.8,11.166666666666666,14.6,0.4,,,,0.2,1.0,1.0,1.0,,,,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,,0.4,,,,0.4,0.5,0.8,0.5,0.54325,,0.54325,,,,1.0,4.8999999999999995,26.75,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1628978-1630540,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Donte DiVincenzo, Miles McBride","Anunoby, Hartenstein, Brunson, DiVincenzo, McBride",1628384-1628392-1628973-1628978-1630540,NYK,703.0,4,12.0,14.0,23.0,24.0,2.0,4.0,3.0,47.0,4.0,7.0,,,1.0,2.0,3.0,4.0,,1.0,1.0,1.0,,,,,4.0,9.0,,1.0,,,7.0,12.0,5.0,10.0,5.0,34.0,20.0,1.0,2.0,,1.0,1.0,3.0,1.0,2.0,,,,2.0,10.0,4.0,15.0,,2.0,9.0,4.0,2.0,1.0,5.0,5.0,10.0,4.0,1.0,3.0,2.0,,25.0,1.0,5.0,5.0,5.0,,10.0,6.0,16.0,,2.0,,2.0,4.0,,3.0,1.0,,1.0,,,5.0,2.0,1.0,2.0,4.0,,,1.0,5.0,,,7.0,3.0,,5.0,,1.0,1.0,,1.0,,,31.0,2.0,2.0,,,0.7142857142857143,0.8333333333333334,1.0,0.5,,,0.5,0.5833333333333334,0.5,0.5,0.6590909090909091,0.3333333333333333,0.5,0.7083333333333334,0.5,0.5,0.45454545454545453,0.1,0.16666666666666666,0.14285714285714285,0.25,,0.8,,0.5555555555555556,1.0,1.0,0.2,0.7142857142857143,0.6,1.0,1.0,1.0,0.2,,0.6,0.5,,1.0,1.0,,96.27311522048365,,13.391304347826088,16.458333333333332,12.478260869565217,15.541666666666666,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.75,0.18181818181818182,0.75,1.0,0.6666666666666666,0.045454545454545456,,,,0.045454545454545456,1.0,1.0,1.0,0.4090909090909091,0.4444444444444444,0.5,1.0,,,,,,,0.3333333333333333,,,1.0,0.5,,,,,0.7727272727272727,0.4444444444444444,0.5745068181818183,0.46059999999999995,0.74135,0.20833333333333334,0.35714285714285715,0.08823529411764706,0.058823529411764705,5.833333333333333,25.56,0.08695652173913043,,,,,,0.1111111111111111,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1628978-202711,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Donte DiVincenzo, Bojan Bogdanovic","Anunoby, Hartenstein, Brunson, DiVincenzo, Bogdanovic",1628384-1628392-1628973-1628978-202711,NYK,279.0,2,5.0,6.0,10.0,11.0,,2.0,1.0,21.0,2.0,2.0,1.0,1.0,,,2.0,5.0,,,,,,,,,2.0,4.0,,,,,4.0,7.0,2.0,4.0,1.0,15.0,9.0,1.0,1.0,,,1.0,3.0,,,,,,,4.0,4.0,6.0,,2.0,4.0,2.0,1.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,1.0,4.0,,1.0,5.0,1.0,6.0,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,12.0,,,,,0.5,0.6666666666666666,1.0,0.5,,,0.5,0.5714285714285714,1.0,,0.6363636363636364,1.0,,0.6818181818181818,1.5,,0.36363636363636365,,0.14285714285714285,,0.2,,,1.0,,0.3333333333333333,1.0,,0.8,0.2,,0.3333333333333333,,,,,,,1.0,1.0,,108.38709677419354,,14.8,11.909090909090908,14.8,11.818181818181818,0.18181818181818182,1.0,1.0,0.5,0.45454545454545453,0.4,0.5,0.5,,,,,,,,,0.36363636363636365,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.5454545454545454,0.5,0.5102227272727272,0.612,,0.09090909090909091,0.14285714285714285,0.2,,6.357142857142857,27.2,,,,,,,,1.0,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1628978-203944,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Donte DiVincenzo, Julius Randle","Anunoby, Hartenstein, Brunson, DiVincenzo, Randle",1628384-1628392-1628973-1628978-203944,NYK,10576.0,13,176.0,58.0,366.0,368.0,83.0,66.0,40.0,734.0,67.0,95.0,15.0,20.0,21.0,28.0,29.0,64.0,7.0,18.0,27.0,51.0,2.0,4.0,3.0,8.0,37.0,99.0,4.0,8.0,4.0,15.0,103.0,177.0,64.0,150.0,67.0,465.0,407.0,19.0,26.0,6.0,12.0,5.0,61.0,31.0,43.0,7.0,23.0,22.0,105.0,116.0,90.0,162.0,30.0,16.0,99.0,37.0,14.0,2.0,58.0,54.0,112.0,27.0,27.0,41.0,15.0,2.0,278.0,19.0,24.0,64.0,69.0,8.0,141.0,45.0,186.0,3.0,31.0,21.0,10.0,21.0,11.0,16.0,33.0,6.0,5.0,1.0,2.0,54.0,5.0,15.0,35.0,67.0,5.0,6.0,5.0,62.0,2.0,1.0,79.0,10.0,3.0,33.0,7.0,12.0,10.0,,12.0,10.0,1.0,404.0,100.0,80.0,3.0,4.0,0.5631067961165048,0.6105263157894737,0.84375,0.4266666666666667,0.5,0.30434782608695654,0.4266666666666667,0.5819209039548022,0.7307692307692307,0.7209302325581395,0.6085626911314985,0.7368421052631579,0.6287878787878788,0.6434540389972145,0.7625,0.6818181818181818,0.45871559633027525,0.013333333333333334,0.07909604519774012,0.09473684210526316,0.0625,,0.3888888888888889,0.8888888888888888,0.7666666666666667,0.32432432432432434,0.7710843373493976,0.2289156626506024,0.7687861271676301,0.27388535031847133,0.5,0.2857142857142857,,0.1694915254237288,0.375,0.7755102040816326,0.75,0.7692307692307693,0.8148148148148148,0.6896551724137931,0.02127659574468085,99.9394856278366,0.8333333333333334,15.16120218579235,13.660326086956522,14.450819672131148,13.222826086956522,0.290519877675841,0.7052631578947368,0.7790697674418605,0.6119402985074627,0.19571865443425077,0.453125,0.48333333333333334,0.5172413793103449,0.05504587155963303,0.3888888888888889,0.4117647058823529,0.2857142857142857,0.1559633027522936,0.5294117647058824,0.5294117647058824,1.0,0.30275229357798167,0.37373737373737376,0.38144329896907214,0.7297297297297297,0.5263157894736842,0.75,0.4,0.10526315789473684,0.5,1.0,0.21052631578947367,0.5,1.0,0.42424242424242425,0.75,0.12121212121212122,0.375,0.22727272727272727,0.26666666666666666,0.7492354740061162,0.37373737373737376,0.5669802147239263,0.5788770833333333,0.5825515384615385,0.09943181818181818,0.165,0.13118279569892474,0.22580645161290322,5.564971751412429,24.901333333333334,0.226775956284153,,0.05555555555555555,3.0,,,0.020202020202020204,2.0,2.0,2.0,0.25,0.013157894736842105,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1629656-203944,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Julius Randle","Anunoby, Hartenstein, Brunson, Grimes, Randle",1628384-1628392-1628973-1629656-203944,NYK,171.0,2,3.0,-5.0,5.0,6.0,,,2.0,11.0,,,,,,,1.0,2.0,,,,2.0,,1.0,,,,1.0,,,,,1.0,2.0,,3.0,,2.0,7.0,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,1.0,3.0,2.0,5.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,,0.5,,,0.2,,,0.2,,,0.6,,,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.25,,,,,0.5,1.0,1.0,,,,,92.63157894736842,1.0,16.4,14.833333333333334,14.0,14.833333333333334,,,,,0.4,0.5,0.5,,,,,,0.4,,,,0.2,,,,,,,1.0,,,,,,,,,,,,0.6,,0.53832,0.6039,,,,,,11.3,24.53333333333333,,,,,,,,,1.0,,1.0,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1630173-1630540,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Precious Achiuwa, Miles McBride","Anunoby, Hartenstein, Brunson, Achiuwa, McBride",1628384-1628392-1628973-1630173-1630540,NYK,382.0,1,6.0,4.0,11.0,11.0,1.0,10.0,1.0,22.0,2.0,2.0,,,,,3.0,5.0,,,1.0,1.0,,,,,,1.0,,,,,5.0,7.0,1.0,2.0,2.0,15.0,11.0,,,,,,,,,,,1.0,1.0,4.0,6.0,3.0,,,1.0,,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,2.0,1.0,1.0,2.0,,2.0,,,,,,2.0,1.0,,,1.0,,,,3.0,,,3.0,1.0,,1.0,1.0,,,,,,,15.0,1.0,1.0,,1.0,0.4,0.4,1.0,0.5,,,0.5,0.7142857142857143,,,0.7222222222222222,,,0.75,,0.5,0.2222222222222222,,0.14285714285714285,,0.2,,1.0,,0.25,0.5,0.5,,0.375,0.3333333333333333,,0.5,,,,,,0.5,0.5,0.5,,82.93193717277488,,16.636363636363637,18.09090909090909,15.181818181818182,16.818181818181817,0.2222222222222222,1.0,1.0,0.5,0.5555555555555556,0.6,0.75,0.3333333333333333,,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,0.4444444444444444,,0.5371722222222223,,,0.1111111111111111,0.14285714285714285,,0.06666666666666667,6.057142857142857,24.45,0.09090909090909091,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1630173-202711,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Precious Achiuwa, Bojan Bogdanovic","Anunoby, Hartenstein, Brunson, Achiuwa, Bogdanovic",1628384-1628392-1628973-1630173-202711,NYK,242.0,1,4.0,11.0,7.0,8.0,,4.0,2.0,15.0,,,,,,,1.0,3.0,,,1.0,2.0,1.0,2.0,,,2.0,4.0,,,,,1.0,3.0,3.0,6.0,1.0,12.0,1.0,,,1.0,2.0,,3.0,,,,,,,,2.0,,9.0,,4.0,2.0,1.0,,,,,,,,,,,1.0,1.0,5.0,1.0,1.0,7.0,2.0,9.0,,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,1.0,,1.0,,,,,1.0,,1.0,2.0,2.0,,9.0,,,,,,,,0.5,0.5,,0.5,0.3333333333333333,,,0.6111111111111112,0.75,,0.6666666666666666,0.75,,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,0.5,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.4,,0.5,,0.5,,,1.0,,0.8333333333333334,,,89.25619834710744,1.0,17.285714285714285,15.125,16.0,14.375,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.2222222222222222,0.5,0.5,,0.4444444444444444,0.5,0.5,,,,,1.0,0.5,,,,,,,,,,,0.6666666666666666,0.5,0.49382777777777775,0.51615,,0.1111111111111111,,0.25,,8.9,25.666666666666668,,,,,1.0,1.0,,,,1.0,,0.16666666666666666,1.0,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-1630540-202711,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Miles McBride, Bojan Bogdanovic","Anunoby, Hartenstein, Brunson, McBride, Bogdanovic",1628384-1628392-1628973-1630540-202711,NYK,138.0,1,2.0,8.0,5.0,4.0,,3.0,,9.0,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,3.0,4.0,1.0,1.0,1.0,10.0,2.0,,,,,,,,,,,,,2.0,4.0,3.0,,,,,,,1.0,1.0,2.0,,1.0,,1.0,,5.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,10.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,0.75,,,0.9,,,1.0,,,0.2,,,,,,,,0.5,,1.0,,0.6666666666666666,,,,,,,,,1.0,1.0,,,93.91304347826087,,10.8,21.0,10.8,18.25,0.4,1.0,1.0,,0.2,1.0,1.0,1.0,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.6,,0.51976,,,0.2,0.25,,,7.875,23.0,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628973-202692-202711,1610612752,"OG Anunoby, Isaiah Hartenstein, Jalen Brunson, Alec Burks, Bojan Bogdanovic","Anunoby, Hartenstein, Brunson, Burks, Bogdanovic",1628384-1628392-1628973-202692-202711,NYK,456.0,4,8.0,-8.0,17.0,16.0,2.0,13.0,2.0,33.0,3.0,3.0,,,,,2.0,3.0,,1.0,,3.0,,1.0,,,1.0,5.0,,1.0,,1.0,5.0,7.0,1.0,8.0,,13.0,21.0,,,,2.0,,,1.0,1.0,,1.0,,2.0,8.0,2.0,,3.0,,5.0,1.0,,,4.0,,4.0,,,2.0,2.0,,8.0,,1.0,2.0,3.0,,5.0,1.0,6.0,,1.0,1.0,,1.0,,1.0,2.0,,,,,3.0,,,2.0,5.0,,1.0,2.0,2.0,,,1.0,1.0,,1.0,,2.0,2.0,,2.0,1.0,,13.0,2.0,2.0,,,0.8,0.8,,0.125,,,0.125,0.7142857142857143,,1.0,0.43333333333333335,,0.5,0.43333333333333335,,0.5,0.5333333333333333,,,,,,0.3333333333333333,,0.6,0.5,0.6666666666666666,,0.625,0.1111111111111111,,1.0,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,104.21052631578948,0.5,14.470588235294118,13.125,13.705882352941176,12.0625,0.2,1.0,1.0,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,,,,0.2,,,,0.3333333333333333,0.2,0.2,,,,,0.5,,,0.5,,,,,,,0.5,,0.7333333333333333,0.2,0.5382933333333334,0.594975,0.4346,0.06666666666666667,0.14285714285714285,,0.15384615384615385,5.857142857142857,24.5375,0.11764705882352941,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628978-1630540-202711,1610612752,"OG Anunoby, Isaiah Hartenstein, Donte DiVincenzo, Miles McBride, Bojan Bogdanovic","Anunoby, Hartenstein, DiVincenzo, McBride, Bogdanovic",1628384-1628392-1628978-1630540-202711,NYK,452.0,3,8.0,2.0,14.0,15.0,,,2.0,29.0,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,3.0,7.0,1.0,1.0,,,3.0,4.0,4.0,8.0,3.0,21.0,19.0,,,1.0,1.0,,3.0,,,,,,,4.0,2.0,12.0,,,7.0,3.0,,,2.0,4.0,6.0,3.0,1.0,,2.0,,16.0,1.0,1.0,3.0,3.0,1.0,7.0,2.0,9.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,2.0,2.0,,,,4.0,,1.0,4.0,,,2.0,,1.0,1.0,,1.0,1.0,,18.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,,0.5,0.75,,,0.75,1.5,,0.75,1.5,,0.6666666666666666,,,,,,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.4,,,1.0,0.25,,1.0,,1.0,1.0,1.0,,92.38938053097345,1.0,15.5,15.666666666666666,14.714285714285714,15.666666666666666,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,,0.08333333333333333,1.0,1.0,1.0,0.5833333333333334,0.42857142857142855,0.42857142857142855,1.0,,,,,,,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.42857142857142855,0.5008583333333333,,,0.14285714285714285,0.3333333333333333,0.14285714285714285,,14.9,25.8625,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628384-1628392-1628978-1630540-203944,1610612752,"OG Anunoby, Isaiah Hartenstein, Donte DiVincenzo, Miles McBride, Julius Randle","Anunoby, Hartenstein, DiVincenzo, McBride, Randle",1628384-1628392-1628978-1630540-203944,NYK,2119.0,4,35.0,6.0,68.0,67.0,9.0,11.0,11.0,135.0,12.0,17.0,3.0,4.0,3.0,3.0,6.0,10.0,,1.0,2.0,5.0,,,,1.0,8.0,26.0,,4.0,,5.0,18.0,28.0,10.0,31.0,12.0,78.0,72.0,3.0,5.0,,4.0,3.0,9.0,3.0,3.0,,6.0,1.0,7.0,20.0,16.0,27.0,3.0,4.0,26.0,8.0,1.0,,10.0,9.0,19.0,7.0,2.0,6.0,4.0,,47.0,7.0,5.0,17.0,9.0,2.0,28.0,12.0,40.0,1.0,4.0,3.0,1.0,7.0,2.0,7.0,4.0,,,,1.0,11.0,1.0,1.0,5.0,11.0,,2.0,1.0,17.0,1.0,,21.0,1.0,,11.0,,6.0,4.0,2.0,6.0,3.0,,69.0,7.0,9.0,,,0.5555555555555556,0.625,0.9,0.3225806451612903,,,0.3225806451612903,0.6428571428571429,0.6,1.0,0.559322033898305,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.4090909090909091,0.35,0.5254237288135594,,0.03571428571428571,,0.1,,0.6363636363636364,1.0,0.5294117647058824,0.5,0.7727272727272727,0.35,0.6666666666666666,0.4,0.6,0.5,,0.4117647058823529,,0.375,0.5714285714285714,1.0,0.9285714285714286,0.5,0.034482758620689655,91.74138744690892,0.5,15.367647058823529,16.029850746268657,14.764705882352942,15.029850746268657,0.288135593220339,0.7058823529411765,0.7058823529411765,0.5,0.1694915254237288,0.6,0.6666666666666666,0.6666666666666666,0.01694915254237288,,,,0.0847457627118644,0.4,0.4,1.0,0.4406779661016949,0.3076923076923077,0.3076923076923077,0.875,0.4444444444444444,0.75,0.3333333333333333,,,,0.4444444444444444,,,0.3333333333333333,1.0,0.1111111111111111,,0.5555555555555556,,0.8135593220338984,0.3076923076923077,0.5462805084745763,0.5270833333333333,0.5290444444444444,0.15942028985507245,0.2894736842105263,0.11538461538461539,0.08974358974358974,4.9142857142857155,25.203225806451613,0.1323529411764706,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
